post_created,post_text,user_id,mh_category,mh_confidence,mh_matched_keywords,subject_category,subject_confidence,subject_details,sentiment,date,year,month,day,hour,weekday,cleaned_text,tokens,processed_text,sentiment_category,sentiment_label,sentiment_score
2021-07-17 22:29:48+00:00,"Bismillah
We really need this
Inshallah ☝️
#iduladha 
@nabiel_almusawa 
@infomalang 
#PPKM https://t.co/Ynd88m0x1b",deer4dinner1,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-17,2021,7,17,22,5,bismillah we really need this inshallah iduladha ppkm,"['bismillah', 'really', 'need', 'inshallah', 'iduladha', 'ppkm']",bismillah really need inshallah iduladha ppkm,Positif,positive,1.0
2021-09-02 18:29:43+00:00,#SmallBusiness #softcookies #PPKM https://t.co/LLz1e41eoX,EuphoriaJakarta,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-09-02,2021,9,2,18,3,smallbusiness softcookies ppkm,"['smallbusiness', 'softcookies', 'ppkm']",smallbusiness softcookies ppkm,Positif,positive,1.0
2021-07-02 07:29:29+00:00,Domestic Travelers Necessitated to Hold Vaccination Cards During Emergency PPKM https://t.co/sq9pnSiVak #berita #nusabali #PPKM #DomesticTravelers #vaccinationCards #emergencypublicactivityrestrictions,nusabalicom,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-02,2021,7,2,7,4,domestic travelers necessitated to hold vaccination cards during emergency ppkm berita nusabali ppkm domestictravelers vaccinationcards emergencypublicactivityrestrictions,"['domestic', 'travelers', 'necessitated', 'hold', 'vaccination', 'cards', 'emergency', 'ppkm', 'berita', 'nusabali', 'ppkm', 'domestictravelers', 'vaccinationcards', 'emergencypublicactivityrestrictions']",domestic travelers necessitated hold vaccination cards emergency ppkm berita nusabali ppkm domestictravelers vaccinationcards emergencypublicactivityrestrictions,Positif,positive,1.0
2021-07-05 15:14:52+00:00,"Agar Masker Kain Lebih Efektif Untuk Mencegah Penularan Virus Corona
berikut tipsnya!
#PDIPerjuangan
#SolidBergerak 
#PPKM 
#PPKMDarurat 
#PPKMDaruratCegahCovid 
#PPKMDaruratItuBaik https://t.co/SaJKxYa35m",GadisTasik1,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-05,2021,7,5,15,0,agar masker kain lebih efektif untuk mencegah penularan virus corona berikut tipsnya pdiperjuangan solidbergerak ppkm ppkmdarurat ppkmdaruratcegahcovid ppkmdaruratitubaik,"['agar', 'masker', 'kain', 'lebih', 'efektif', 'untuk', 'mencegah', 'penularan', 'virus', 'corona', 'berikut', 'tipsnya', 'pdiperjuangan', 'solidbergerak', 'ppkm', 'ppkmdarurat', 'ppkmdaruratcegahcovid', 'ppkmdaruratitubaik']",agar masker kain lebih efektif untuk mencegah penularan virus corona berikut tipsnya pdiperjuangan solidbergerak ppkm ppkmdarurat ppkmdaruratcegahcovid ppkmdaruratitubaik,Positif,positive,1.0
2021-07-13 11:10:26+00:00,Denny Darko Ramal PPKM Akan Diperpanjang: Resepsi Rizky Billar Ditunda Tapi Akad Tetap Jalan Terus #DennyDarko #PPKM #PPKMDarurat https://t.co/oGpiyqUKx4,IsuBogor,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-13,2021,7,13,11,1,denny darko ramal ppkm akan diperpanjang resepsi rizky billar ditunda tapi akad tetap jalan terus dennydarko ppkm ppkmdarurat,"['denny', 'darko', 'ramal', 'ppkm', 'akan', 'diperpanjang', 'resepsi', 'rizky', 'billar', 'ditunda', 'tapi', 'akad', 'tetap', 'jalan', 'terus', 'dennydarko', 'ppkm', 'ppkmdarurat']",denny darko ramal ppkm akan diperpanjang resepsi rizky billar ditunda tapi akad tetap jalan terus dennydarko ppkm ppkmdarurat,Positif,positive,1.0
2021-09-09 14:17:48+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/CmtaPC1zIQ",pikobar_jabar,suicide,medium,,REMAJA,MEDIUM,Indicators: pc,1,2021-09-09,2021,9,9,14,3,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-11-03 04:21:16+00:00,Prediksi hari ini SYDNEY 03 November 2021 #ppkm #ppkmdemiredakanpandemi #ppkmrendahkanangkacovid https://t.co/rGRKqXPYsc,angka_hoki,bipolar,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-11-03,2021,11,3,4,2,prediksi hari ini sydney november ppkm ppkmdemiredakanpandemi ppkmrendahkanangkacovid,"['prediksi', 'hari', 'ini', 'sydney', 'november', 'ppkm', 'ppkmdemiredakanpandemi', 'ppkmrendahkanangkacovid']",prediksi hari ini sydney november ppkm ppkmdemiredakanpandemi ppkmrendahkanangkacovid,Positif,positive,1.0
2021-07-27 05:25:50+00:00,"Pedagang didenda 5jt
Kades didenda 48rb
Anggota DPRD 500rb

Oh indahnya negeriku...
#PPKM #PPKMLevel4",edduuunnnn,schizophrenia,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-07-27,2021,7,27,5,1,pedagang didenda jt kades didenda rb anggota dprd rb oh indahnya negeriku ppkm ppkmlevel,"['pedagang', 'didenda', 'kades', 'didenda', 'anggota', 'dprd', 'indahnya', 'negeriku', 'ppkm', 'ppkmlevel']",pedagang didenda kades didenda anggota dprd indahnya negeriku ppkm ppkmlevel,Positif,positive,1.0
2021-07-03 10:13:22+00:00,"Sore PPKM!
Semoga kau berakhir indah seperti senja sore ini 🤲🤲

#sore #senja #PPKM https://t.co/HNCWSEqtIE",jasirard_,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-03,2021,7,3,10,5,sore ppkm semoga kau berakhir indah seperti senja sore ini sore senja ppkm,"['sore', 'ppkm', 'semoga', 'kau', 'berakhir', 'indah', 'seperti', 'senja', 'sore', 'ini', 'sore', 'senja', 'ppkm']",sore ppkm semoga kau berakhir indah seperti senja sore ini sore senja ppkm,Positif,positive,1.0
2021-07-22 11:36:26+00:00,"Yang difoto jaga jarak, yg moto tdk jaga jarak. Konferensi Pers
#jagajarak 
#PPKM 
#PPKMLevel4 
#Prokes5M",ahernjineering,schizophrenia,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-07-22,2021,7,22,11,3,yang difoto jaga jarak yg moto tdk jaga jarak konferensi pers jagajarak ppkm ppkmlevel prokesm,"['yang', 'difoto', 'jaga', 'jarak', 'moto', 'tdk', 'jaga', 'jarak', 'konferensi', 'pers', 'jagajarak', 'ppkm', 'ppkmlevel', 'prokesm']",yang difoto jaga jarak moto tdk jaga jarak konferensi pers jagajarak ppkm ppkmlevel prokesm,Positif,positive,1.0
2021-03-26 13:56:07+00:00,"Berdasarkan data &amp; kurva #Pandemi #COVID19 #Indonesia &amp; #Epidemiology Curve - tren kasus baru Indonesia turun indikasikan sedang dalam #DeceleratingStage semoga segera menuju Exit Stage bkn New Wave agar #PPKM sgr usai &amp; tdk makin shrinkage
@BudiGSadikin @jokowi @erickthohir https://t.co/2BqAqfcGeo",arnold5508,depression,high,sad,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-03-26,2021,3,26,13,4,berdasarkan data amp kurva pandemi covid indonesia amp epidemiology curve tren kasus baru indonesia turun indikasikan sedang dalam deceleratingstage semoga segera menuju exit stage bkn new wave agar ppkm sgr usai amp tdk makin shrinkage,"['berdasarkan', 'data', 'amp', 'kurva', 'pandemi', 'covid', 'indonesia', 'amp', 'epidemiology', 'curve', 'tren', 'kasus', 'baru', 'indonesia', 'turun', 'indikasikan', 'sedang', 'dalam', 'deceleratingstage', 'semoga', 'segera', 'menuju', 'exit', 'stage', 'bkn', 'new', 'wave', 'agar', 'ppkm', 'sgr', 'usai', 'amp', 'tdk', 'makin', 'shrinkage']",berdasarkan data amp kurva pandemi covid indonesia amp epidemiology curve tren kasus baru indonesia turun indikasikan sedang dalam deceleratingstage semoga segera menuju exit stage bkn new wave agar ppkm sgr usai amp tdk makin shrinkage,Positif,positive,1.0
2021-07-11 12:03:34+00:00,Pulang pergi karena money #PPKM#BIADAB https://t.co/DK3NC2ahmJ,dianfahruroji19,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-11,2021,7,11,12,6,pulang pergi karena money ppkmbiadab,"['pulang', 'pergi', 'karena', 'money', 'ppkmbiadab']",pulang pergi karena money ppkmbiadab,Negatif,negative,1.0
2021-07-21 00:22:33+00:00,"Pembatasan Pemberian Kucing Makan

#cats 
#ppkm
#lovers
#ppkmdarurat
#catsofinstagram https://t.co/jUGMhXrKh5",budi_maryanto,suicide,medium,,DEWASA,MEDIUM,Indicators: atasan,1,2021-07-21,2021,7,21,0,2,pembatasan pemberian kucing makan cats ppkm lovers ppkmdarurat catsofinstagram,"['pembatasan', 'pemberian', 'kucing', 'makan', 'cats', 'ppkm', 'lovers', 'ppkmdarurat', 'catsofinstagram']",pembatasan pemberian kucing makan cats ppkm lovers ppkmdarurat catsofinstagram,Positif,positive,1.0
2021-08-19 04:45:32+00:00,@Santana17Sep @AsambleaSV Po#p##PPKM ñ,manueld59265643,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-19,2021,8,19,4,3,popppkm,['popppkm'],popppkm,Positif,positive,1.0
2021-08-12 04:46:09+00:00,"Kuy kreatif selama ppkm bersama @smartfrenworld

https://t.co/e5U448ltKi

 #IniBaruGokil #kuyBisa #PPKM #Rejekiwow #GokilMax",yandigsa82,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-08-12,2021,8,12,4,3,kuy kreatif selama ppkm bersama inibarugokil kuybisa ppkm rejekiwow gokilmax,"['kuy', 'kreatif', 'selama', 'ppkm', 'bersama', 'inibarugokil', 'kuybisa', 'ppkm', 'rejekiwow', 'gokilmax']",kuy kreatif selama ppkm bersama inibarugokil kuybisa ppkm rejekiwow gokilmax,Netral,neutral,1.0
2021-07-18 13:05:37+00:00,"PPKM 
Pernah perhatian kini menghilang !
Siapa yang begini
#PPKM",diskytiga,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-18,2021,7,18,13,6,ppkm pernah perhatian kini menghilang siapa yang begini ppkm,"['ppkm', 'pernah', 'perhatian', 'kini', 'menghilang', 'siapa', 'yang', 'begini', 'ppkm']",ppkm pernah perhatian kini menghilang siapa yang begini ppkm,Negatif,negative,1.0
2022-02-07 06:51:36+00:00,"This Level 3 #PPKM is more relaxed than last year's version for the Delta variant.
https://t.co/aAuvewlcqI",CoconutsJakarta,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2022-02-07,2022,2,7,6,0,this level ppkm is more relaxed than last years version for the delta variant,"['level', 'ppkm', 'relaxed', 'last', 'years', 'version', 'delta', 'variant']",level ppkm relaxed last years version delta variant,Positif,positive,1.0
2021-03-24 08:22:09+00:00,PPKM Berbasis Desa Diperpanjang Tanpa Batas Waktu https://t.co/ed1tHauCUw #berita #nsuabali #PPKM #Pandemi #COVID19,nusabalicom,bipolar,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-03-24,2021,3,24,8,2,ppkm berbasis desa diperpanjang tanpa batas waktu berita nsuabali ppkm pandemi covid,"['ppkm', 'berbasis', 'desa', 'diperpanjang', 'tanpa', 'batas', 'waktu', 'berita', 'nsuabali', 'ppkm', 'pandemi', 'covid']",ppkm berbasis desa diperpanjang tanpa batas waktu berita nsuabali ppkm pandemi covid,Positif,positive,1.0
2021-11-30 14:10:16+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3, 2, dan 1 di #PikoData https://t.co/JDezTYKg5h",pikobar_jabar,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-11-30,2021,11,30,14,1,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-07-28 10:08:14+00:00,"PPKM ""pelan pelan kamu bisa""
PPKM Level 4 
#PPKM 
#Alonalonasalkelakon https://t.co/Yx37s3TtfT",abdi_robbana,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-28,2021,7,28,10,2,ppkm pelan pelan kamu bisa ppkm level ppkm alonalonasalkelakon,"['ppkm', 'pelan', 'pelan', 'kamu', 'bisa', 'ppkm', 'level', 'ppkm', 'alonalonasalkelakon']",ppkm pelan pelan kamu bisa ppkm level ppkm alonalonasalkelakon,Positif,positive,1.0
2021-08-03 16:07:41+00:00,"PPKM = Pembersih Piston Kerak Mesin #ppkm #ppkmlevel4 @ Bogor, Indonesia https://t.co/3JBb8L7F9g",ecoone01,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-03,2021,8,3,16,1,ppkm pembersih piston kerak mesin ppkm ppkmlevel bogor indonesia,"['ppkm', 'pembersih', 'piston', 'kerak', 'mesin', 'ppkm', 'ppkmlevel', 'bogor', 'indonesia']",ppkm pembersih piston kerak mesin ppkm ppkmlevel bogor indonesia,Positif,positive,1.0
2021-07-18 23:25:20+00:00,Tetap semangat kerja hari ini... 💪😊 #semangat #semangatkerja #bankersinstitute #ekotama #suryonoekotama #masadepan #sales #marketing #supervisor #manajer #direktur #owner #rejeki #tanaman #buah #PPKM #PPKMDarurat #PPKMDaruratdiperpanjang https://t.co/ZpoWtdgcem,BANKERSINSTITU1,depression,high,sad,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",1,2021-07-18,2021,7,18,23,6,tetap semangat kerja hari ini semangat semangatkerja bankersinstitute ekotama suryonoekotama masadepan sales marketing supervisor manajer direktur owner rejeki tanaman buah ppkm ppkmdarurat ppkmdaruratdiperpanjang,"['tetap', 'semangat', 'kerja', 'hari', 'ini', 'semangat', 'semangatkerja', 'bankersinstitute', 'ekotama', 'suryonoekotama', 'masadepan', 'sales', 'marketing', 'supervisor', 'manajer', 'direktur', 'owner', 'rejeki', 'tanaman', 'buah', 'ppkm', 'ppkmdarurat', 'ppkmdaruratdiperpanjang']",tetap semangat kerja hari ini semangat semangatkerja bankersinstitute ekotama suryonoekotama masadepan sales marketing supervisor manajer direktur owner rejeki tanaman buah ppkm ppkmdarurat ppkmdaruratdiperpanjang,Positif,positive,1.0
2021-07-07 04:33:28+00:00,#PPKM = Pelan - Pelan Kami Miskin,AzisTrisdianto,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-07,2021,7,7,4,2,ppkm pelan pelan kami miskin,"['ppkm', 'pelan', 'pelan', 'kami', 'miskin']",ppkm pelan pelan kami miskin,Negatif,negative,1.0
2021-07-13 09:55:35+00:00,"""Imigrasi Sibolga Melayani Sepenuh Hati"" 

Humas Imigrasi Sibolga 
@Kemenkumham_RI
@ditjen_imigrasi
@Kemenkumham_SUM
#kumhampasti 
#imigrasiindonesia 
#imigrasisibolga 
#ppkm",kanim_sibolga,depression,high,hampa,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-13,2021,7,13,9,1,imigrasi sibolga melayani sepenuh hati humas imigrasi sibolga kumhampasti imigrasiindonesia imigrasisibolga ppkm,"['imigrasi', 'sibolga', 'melayani', 'sepenuh', 'hati', 'humas', 'imigrasi', 'sibolga', 'kumhampasti', 'imigrasiindonesia', 'imigrasisibolga', 'ppkm']",imigrasi sibolga melayani sepenuh hati humas imigrasi sibolga kumhampasti imigrasiindonesia imigrasisibolga ppkm,Positif,positive,1.0
2021-09-16 09:20:13+00:00,"PUSAT SEWA MOBIL (DRIVER+BBM) 💯% TERMURAH SE-JAKARTA✌😁
#sewamobiljakarta #liburankeluarga  
#rentalmobiljakarta #wisatajakarta #wisatabandung #sewahiacejakarta #sewahiacejakartaselatan #sewaalphardjakarta #keluarga #Jakarta #balitour #bandungtravel
#travel #sewamobil #PPKM https://t.co/Lp1wnxqx1d",FebrianRentalm1,therapy,medium,,DEWASA,MEDIUM,Indicators: keluarga,1,2021-09-16,2021,9,16,9,3,pusat sewa mobil driverbbm termurah sejakarta sewamobiljakarta liburankeluarga rentalmobiljakarta wisatajakarta wisatabandung sewahiacejakarta sewahiacejakartaselatan sewaalphardjakarta keluarga jakarta balitour bandungtravel travel sewamobil ppkm,"['pusat', 'sewa', 'mobil', 'driverbbm', 'termurah', 'sejakarta', 'sewamobiljakarta', 'liburankeluarga', 'rentalmobiljakarta', 'wisatajakarta', 'wisatabandung', 'sewahiacejakarta', 'sewahiacejakartaselatan', 'sewaalphardjakarta', 'keluarga', 'jakarta', 'balitour', 'bandungtravel', 'travel', 'sewamobil', 'ppkm']",pusat sewa mobil driverbbm termurah sejakarta sewamobiljakarta liburankeluarga rentalmobiljakarta wisatajakarta wisatabandung sewahiacejakarta sewahiacejakartaselatan sewaalphardjakarta keluarga jakarta balitour bandungtravel travel sewamobil ppkm,Positif,positive,1.0
2021-09-28 12:49:05+00:00,"Gubernur Sumut @RahmayadiEdy Minta Kepala Daerah Tidak Ragu Realisasikan Anggaran

sumber: https://t.co/g561pGBWwR
@kemendagri @ijeck09

#RapatKoordinasi #PPKM #SumutLawanCovid19 #SumutBermartabat #PemprovSumut #SumateraUtara #SumutSmartProvince #EdyRahmayadi #Ijeck https://t.co/9RjdOGEkt9",covid19sumut,stress,medium,,DEWASA,MEDIUM,"Indicators: rapat,dinas",1,2021-09-28,2021,9,28,12,1,gubernur sumut minta kepala daerah tidak ragu realisasikan anggaran sumber rapatkoordinasi ppkm sumutlawancovid sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,"['gubernur', 'sumut', 'minta', 'kepala', 'daerah', 'tidak', 'ragu', 'realisasikan', 'anggaran', 'sumber', 'rapatkoordinasi', 'ppkm', 'sumutlawancovid', 'sumutbermartabat', 'pemprovsumut', 'sumaterautara', 'sumutsmartprovince', 'edyrahmayadi', 'ijeck']",gubernur sumut minta kepala daerah tidak ragu realisasikan anggaran sumber rapatkoordinasi ppkm sumutlawancovid sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,Positif,positive,1.0
2021-08-24 06:23:28+00:00,"Rezim macam apa, sama MURAL saja TAKUT.
#PPKM=Planga-Plongo Kapan Mikirnya.
#PanikPaman https://t.co/ro53rsuoV2",AdeMistawijaya2,anxiety,medium,panik,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-24,2021,8,24,6,1,rezim macam apa sama mural saja takut ppkmplangaplongo kapan mikirnya panikpaman,"['rezim', 'macam', 'apa', 'sama', 'mural', 'saja', 'takut', 'ppkmplangaplongo', 'kapan', 'mikirnya', 'panikpaman']",rezim macam apa sama mural saja takut ppkmplangaplongo kapan mikirnya panikpaman,Negatif,negative,1.0
2021-08-09 17:13:21+00:00,"PPKM level 1,2,3 : tempat makan sampe jam 7 malam

PPKM level 4 : makan hanya 20 menit

PPKM level 299 : manusia hanya boleh meraga sukma untuk membeli makanan

#PPKM 
#PpkmDiperpanjang 
#diperpanjang 
#PPKMLevel4",4ourNumber,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-09,2021,8,9,17,0,ppkm level tempat makan sampe jam malam ppkm level makan hanya menit ppkm level manusia hanya boleh meraga sukma untuk membeli makanan ppkm ppkmdiperpanjang diperpanjang ppkmlevel,"['ppkm', 'level', 'tempat', 'makan', 'sampe', 'jam', 'malam', 'ppkm', 'level', 'makan', 'hanya', 'menit', 'ppkm', 'level', 'manusia', 'hanya', 'boleh', 'meraga', 'sukma', 'untuk', 'membeli', 'makanan', 'ppkm', 'ppkmdiperpanjang', 'diperpanjang', 'ppkmlevel']",ppkm level tempat makan sampe jam malam ppkm level makan hanya menit ppkm level manusia hanya boleh meraga sukma untuk membeli makanan ppkm ppkmdiperpanjang diperpanjang ppkmlevel,Positif,positive,1.0
2021-07-20 08:09:21+00:00,"#pusing
#PPKM 
#Juli 
perusahaan jadi nambah abu2
#gaGajian
#butuhLoker",okywidadi,ptsd,medium,,DEWASA,MEDIUM,Indicators: gaji,2,2021-07-20,2021,7,20,8,1,pusing ppkm juli perusahaan jadi nambah abu gagajian butuhloker,"['pusing', 'ppkm', 'juli', 'perusahaan', 'jadi', 'nambah', 'abu', 'gagajian', 'butuhloker']",pusing ppkm juli perusahaan jadi nambah abu gagajian butuhloker,Negatif,negative,1.0
2021-07-24 03:42:39+00:00,"Mari ngemil ketoprak...
🙏🤣💪

#PapaEko
#WFH
#PPKM https://t.co/BzNChO3tyA",PapaEK0,therapy,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-07-24,2021,7,24,3,5,mari ngemil ketoprak papaeko wfh ppkm,"['mari', 'ngemil', 'ketoprak', 'papaeko', 'wfh', 'ppkm']",mari ngemil ketoprak papaeko wfh ppkm,Positif,positive,1.0
2021-07-21 13:00:10+00:00,"Sabar ya Diperapanjang

#ppkm #COVID19 #wartabengawan #karysmafm #solo #boyolali #jelajahsambi #lapakzam #intermedianews @ https://t.co/T3YQ0i80A2 https://t.co/8IOZVgdKgS",wartabengawan,bipolar,medium,,DEWASA,MEDIUM,Indicators: lapak,1,2021-07-21,2021,7,21,13,2,sabar ya diperapanjang ppkm covid wartabengawan karysmafm solo boyolali jelajahsambi lapakzam intermedianews,"['sabar', 'diperapanjang', 'ppkm', 'covid', 'wartabengawan', 'karysmafm', 'solo', 'boyolali', 'jelajahsambi', 'lapakzam', 'intermedianews']",sabar diperapanjang ppkm covid wartabengawan karysmafm solo boyolali jelajahsambi lapakzam intermedianews,Positif,positive,1.0
2021-08-09 13:33:04+00:00,"Untuk Lomba Agustus an Tahun Ini
Lomba nya Bertahan Hidup
9-16dari26-3 seterusnya aja begitu.
Kasian Rakyat,Meninggal bukan karna Covid.Tapi karna Kelaparan
,mencari uang susah untuk beli makan..kalau ga Kerja/cari uang Ga makan Lah Perut situ enak Kenyang lahb kita kosong #PPKM",Dikboy21,depression,medium,kosong,DEWASA,MEDIUM,Indicators: rakyat,2,2021-08-09,2021,8,9,13,0,untuk lomba agustus an tahun ini lomba nya bertahan hidup dari seterusnya aja begitu kasian rakyatmeninggal bukan karna covidtapi karna kelaparan mencari uang susah untuk beli makankalau ga kerjacari uang ga makan lah perut situ enak kenyang lahb kita kosong ppkm,"['untuk', 'lomba', 'agustus', 'tahun', 'ini', 'lomba', 'nya', 'bertahan', 'hidup', 'dari', 'seterusnya', 'aja', 'begitu', 'kasian', 'rakyatmeninggal', 'bukan', 'karna', 'covidtapi', 'karna', 'kelaparan', 'mencari', 'uang', 'susah', 'untuk', 'beli', 'makankalau', 'kerjacari', 'uang', 'makan', 'lah', 'perut', 'situ', 'enak', 'kenyang', 'lahb', 'kita', 'kosong', 'ppkm']",untuk lomba agustus tahun ini lomba nya bertahan hidup dari seterusnya aja begitu kasian rakyatmeninggal bukan karna covidtapi karna kelaparan mencari uang susah untuk beli makankalau kerjacari uang makan lah perut situ enak kenyang lahb kita kosong ppkm,Negatif,negative,1.0
2021-07-08 14:36:52+00:00,"#PPKM 
Penuh Perhatian Kemudian Menghilang",payyasssss,ptsd,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-07-08,2021,7,8,14,3,ppkm penuh perhatian kemudian menghilang,"['ppkm', 'penuh', 'perhatian', 'kemudian', 'menghilang']",ppkm penuh perhatian kemudian menghilang,Negatif,negative,1.0
2021-08-11 13:09:41+00:00,Lemari bayi check: https://t.co/MWkns8XgvQ #PPKM @YouTubeCreators,lysya,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-11,2021,8,11,13,2,lemari bayi check ppkm,"['lemari', 'bayi', 'check', 'ppkm']",lemari bayi check ppkm,Positif,positive,1.0
2021-07-08 06:13:10+00:00,"#PPKM 
#PakPresidenKapanMundur https://t.co/tgt5BEs8R4",OCAS_007,schizophrenia,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-07-08,2021,7,8,6,3,ppkm pakpresidenkapanmundur,"['ppkm', 'pakpresidenkapanmundur']",ppkm pakpresidenkapanmundur,Positif,positive,1.0
